timeLog,thermoLog
29700,[15.64215853]
29750,[16.14062913]
29800,[15.47600166]
29850,[15.14368793]
29900,[18.63298214]
29950,[15.64215853]
30000,[14.64521733]
30050,[14.64521733]
30100,[13.98058986]
30150,[16.14062913]
30200,[15.47600166]
30250,[14.47906046]
30300,[18.13451154]
30350,[11.65439372]
30400,[14.97753106]
30450,[15.64215853]
30500,[16.306786]
30550,[18.13451154]
30600,[11.98670745]
30650,[16.306786]
30700,[15.47600166]
30750,[16.8052566]
30800,[20.76923077]
30850,[15.97447226]
30900,[14.81137419]
30950,[15.47600166]
31000,[13.98058986]
31050,[20.76923077]
31100,[15.97447226]
31150,[15.8083154]
31200,[14.31290359]
31250,[13.81443299]
31300,[15.47600166]
31350,[15.30984479]
31400,[15.64215853]
31450,[15.14368793]
31500,[10.98976625]
31550,[15.64215853]
31600,[15.14368793]
31650,[14.47906046]
31700,[18.13451154]
31750,[11.48823685]
31800,[15.47600166]
31850,[16.306786]
31900,[16.8052566]
31950,[18.46682527]
32000,[16.47294286]
32050,[15.64215853]
32100,[14.81137419]
32150,[16.47294286]
32200,[17.63604094]
32250,[14.97753106]
32300,[15.97447226]
32350,[16.14062913]
32400,[13.14980552]
32450,[12.98364865]
32500,[15.30984479]
32550,[15.64215853]
32600,[14.97753106]
32650,[14.97753106]
32700,[15.14368793]
32750,[16.97141347]
32800,[15.47600166]
32850,[16.47294286]
32900,[12.15286432]
32950,[15.8083154]
33000,[15.14368793]
33050,[16.97141347]
33100,[18.13451154]
33150,[11.82055058]
33200,[16.14062913]
33250,[16.47294286]
33300,[15.64215853]
33350,[18.63298214]
33400,[10.65745251]
33450,[15.30984479]
33500,[15.8083154]
33550,[15.97447226]
33600,[18.13451154]
33650,[15.14368793]
33700,[15.47600166]
33750,[15.14368793]
33800,[15.64215853]
33850,[20.93040293]
33900,[15.97447226]
33950,[15.14368793]
34000,[14.14674672]
34050,[14.14674672]
34100,[19.79608021]
34150,[15.97447226]
34200,[14.81137419]
34250,[14.64521733]
34300,[17.3037272]
34350,[14.81137419]
34400,[15.14368793]
34450,[15.14368793]
34500,[12.98364865]
34550,[13.64827612]
34600,[15.8083154]
34650,[16.306786]
34700,[15.14368793]
34750,[14.81137419]
34800,[16.14062913]
34850,[15.47600166]
34900,[16.47294286]
34950,[16.47294286]
35000,[12.81749179]
35050,[15.47600166]
35100,[16.47294286]
35150,[16.47294286]
35200,[16.47294286]
35250,[18.79913901]
35300,[15.97447226]
35350,[16.8052566]
35400,[15.14368793]
35450,[16.8052566]
35500,[21.57509158]
35550,[15.14368793]
35600,[16.63909973]
35650,[13.64827612]
35700,[12.15286432]
35750,[15.14368793]
35800,[14.14674672]
35850,[15.14368793]
35900,[14.81137419]
35950,[16.63909973]
36000,[15.64215853]
36050,[16.306786]
36100,[15.47600166]
36150,[13.64827612]
36200,[10.98976625]
36250,[15.30984479]
36300,[17.13757033]
36350,[15.47600166]
36400,[17.3037272]
36450,[15.8083154]
36500,[16.14062913]
36550,[16.306786]
36600,[15.14368793]
36650,[11.15592311]
36700,[15.64215853]
36750,[16.14062913]
36800,[16.8052566]
36850,[17.3037272]
36900,[18.13451154]
36950,[15.97447226]
37000,[15.47600166]
37050,[16.306786]
37100,[16.97141347]
37150,[15.97447226]
37200,[14.81137419]
37250,[14.31290359]
37300,[14.31290359]
37350,[11.48823685]
37400,[15.14368793]
37450,[15.8083154]
37500,[15.47600166]
37550,[14.14674672]
37600,[14.81137419]
37650,[15.30984479]
37700,[16.306786]
37750,[16.63909973]
37800,[13.64827612]
37850,[16.47294286]
37900,[15.30984479]
37950,[16.306786]
38000,[17.13757033]
38050,[20.28571429]
38100,[15.64215853]
38150,[16.63909973]
38200,[15.8083154]
38250,[16.8052566]
38300,[17.63604094]
38350,[15.97447226]
38400,[15.47600166]
38450,[14.64521733]
38500,[17.46988407]
38550,[15.47600166]
38600,[14.47906046]
38650,[14.97753106]
38700,[14.31290359]
38750,[15.14368793]
38800,[14.81137419]
38850,[14.47906046]
38900,[14.14674672]
38950,[13.64827612]
39000,[16.63909973]
39050,[14.81137419]
39100,[16.47294286]
39150,[16.14062913]
39200,[11.98670745]
39250,[16.306786]
39300,[14.97753106]
39350,[15.8083154]
39400,[17.3037272]
39450,[15.47600166]
39500,[15.97447226]
39550,[16.306786]
39600,[15.47600166]
