timeLog,thermoLog
19950,[17.13757033]
20000,[14.14674672]
20050,[12.81749179]
20100,[13.98058986]
20150,[11.48823685]
20200,[9.49435444]
20250,[13.14980552]
20300,[13.14980552]
20350,[13.48211926]
20400,[18.13451154]
20450,[14.81137419]
20500,[13.64827612]
20550,[13.48211926]
20600,[11.82055058]
20650,[20.60805861]
20700,[13.48211926]
20750,[13.48211926]
20800,[13.64827612]
20850,[13.14980552]
20900,[14.14674672]
20950,[13.14980552]
21000,[13.48211926]
21050,[14.47906046]
21100,[16.97141347]
21150,[12.81749179]
21200,[12.81749179]
21250,[14.47906046]
21300,[13.48211926]
21350,[17.63604094]
21400,[14.47906046]
21450,[13.31596239]
21500,[14.97753106]
21550,[12.98364865]
21600,[8.66357011]
21650,[12.81749179]
21700,[14.14674672]
21750,[14.97753106]
21800,[12.15286432]
21850,[7.50047204]
21900,[13.14980552]
21950,[15.30984479]
22000,[14.81137419]
22050,[18.13451154]
22100,[13.98058986]
22150,[14.81137419]
22200,[13.64827612]
22250,[14.14674672]
22300,[18.13451154]
22350,[14.81137419]
22400,[14.47906046]
22450,[13.81443299]
22500,[13.14980552]
22550,[10.32513878]
22600,[13.48211926]
22650,[13.48211926]
22700,[13.81443299]
22750,[17.8021978]
22800,[11.48823685]
22850,[14.31290359]
22900,[14.14674672]
22950,[13.64827612]
23000,[15.8083154]
23050,[14.47906046]
23100,[14.14674672]
23150,[15.30984479]
23200,[13.81443299]
23250,[6.6696877]
23300,[13.81443299]
23350,[14.64521733]
23400,[14.81137419]
23450,[18.13451154]
23500,[7.50047204]
23550,[14.14674672]
23600,[14.81137419]
23650,[14.31290359]
23700,[18.13451154]
23750,[14.47906046]
23800,[14.47906046]
23850,[13.81443299]
23900,[14.47906046]
23950,[14.81137419]
24000,[13.81443299]
24050,[14.47906046]
24100,[15.47600166]
24150,[15.64215853]
24200,[7.50047204]
24250,[13.64827612]
24300,[13.31596239]
24350,[15.8083154]
24400,[17.13757033]
24450,[7.50047204]
24500,[13.81443299]
24550,[13.31596239]
24600,[14.64521733]
24650,[12.81749179]
24700,[14.31290359]
24750,[14.81137419]
24800,[14.47906046]
24850,[15.30984479]
24900,[8.16509951]
24950,[14.31290359]
25000,[14.47906046]
25050,[15.8083154]
25100,[18.13451154]
25150,[7.50047204]
25200,[13.48211926]
25250,[13.98058986]
25300,[14.81137419]
25350,[18.13451154]
25400,[14.64521733]
25450,[13.81443299]
25500,[14.14674672]
25550,[13.81443299]
25600,[10.65745251]
25650,[14.81137419]
25700,[14.14674672]
25750,[14.97753106]
25800,[15.14368793]
25850,[7.99894264]
25900,[14.14674672]
25950,[14.81137419]
26000,[14.97753106]
26050,[16.14062913]
26100,[11.48823685]
26150,[15.14368793]
26200,[14.14674672]
26250,[14.81137419]
26300,[9.49435444]
26350,[14.31290359]
26400,[14.14674672]
26450,[13.31596239]
26500,[15.8083154]
26550,[8.33125637]
26600,[13.81443299]
26650,[13.81443299]
26700,[15.64215853]
26750,[16.14062913]
26800,[8.16509951]
26850,[13.81443299]
26900,[13.98058986]
26950,[14.64521733]
27000,[15.14368793]
27050,[17.46988407]
27100,[14.14674672]
27150,[14.47906046]
27200,[13.64827612]
27250,[11.48823685]
27300,[13.48211926]
27350,[14.47906046]
27400,[14.97753106]
27450,[13.14980552]
27500,[10.82360938]
27550,[13.48211926]
27600,[13.81443299]
