timeLog,thermoLog
40250,[16.306786]
40300,[15.47600166]
40350,[13.31596239]
40400,[16.306786]
40450,[22.21978022]
40500,[15.97447226]
40550,[16.14062913]
40600,[15.47600166]
40650,[13.64827612]
40700,[14.64521733]
40750,[15.30984479]
40800,[14.31290359]
40850,[14.31290359]
40900,[18.3006684]
40950,[15.97447226]
41000,[15.47600166]
41050,[14.97753106]
41100,[12.98364865]
41150,[20.44688645]
41200,[15.14368793]
41250,[15.47600166]
41300,[16.14062913]
41350,[12.65133492]
41400,[17.96835467]
41450,[16.306786]
41500,[16.306786]
41550,[15.64215853]
41600,[18.13451154]
41650,[15.14368793]
41700,[15.64215853]
41750,[16.8052566]
41800,[14.14674672]
41850,[17.63604094]
41900,[14.14674672]
41950,[14.97753106]
42000,[14.47906046]
42050,[14.31290359]
42100,[22.21978022]
42150,[15.97447226]
42200,[15.64215853]
42250,[15.14368793]
42300,[14.31290359]
42350,[16.14062913]
42400,[14.97753106]
42450,[15.14368793]
42500,[14.97753106]
42550,[19.46376647]
42600,[15.8083154]
42650,[16.14062913]
42700,[14.81137419]
42750,[14.64521733]
42800,[20.44688645]
42850,[16.47294286]
42900,[15.97447226]
42950,[17.46988407]
43000,[13.31596239]
43050,[16.8052566]
43100,[15.47600166]
43150,[16.14062913]
43200,[15.97447226]
43250,[21.09157509]
43300,[16.306786]
43350,[17.13757033]
43400,[15.64215853]
43450,[15.97447226]
43500,[21.09157509]
43550,[18.13451154]
43600,[16.306786]
43650,[16.97141347]
43700,[17.46988407]
43750,[15.8083154]
43800,[14.97753106]
43850,[15.8083154]
43900,[16.97141347]
43950,[18.63298214]
44000,[14.47906046]
44050,[16.306786]
44100,[17.13757033]
44150,[16.8052566]
44200,[14.14674672]
44250,[15.30984479]
44300,[15.8083154]
44350,[16.14062913]
44400,[18.13451154]
44450,[13.14980552]
44500,[15.64215853]
44550,[15.47600166]
44600,[16.8052566]
44650,[20.60805861]
44700,[11.15592311]
44750,[15.97447226]
44800,[15.47600166]
44850,[17.96835467]
44900,[12.48517805]
44950,[16.14062913]
45000,[16.14062913]
45050,[15.97447226]
45100,[15.30984479]
45150,[12.98364865]
45200,[15.8083154]
45250,[16.63909973]
45300,[15.64215853]
45350,[17.13757033]
45400,[12.48517805]
45450,[15.14368793]
45500,[15.14368793]
45550,[15.64215853]
45600,[12.98364865]
45650,[13.48211926]
45700,[15.47600166]
45750,[16.14062913]
45800,[14.97753106]
45850,[11.48823685]
45900,[15.8083154]
45950,[16.14062913]
46000,[14.47906046]
46050,[16.97141347]
46100,[15.30984479]
46150,[15.47600166]
46200,[14.97753106]
46250,[15.64215853]
46300,[13.64827612]
46350,[19.46376647]
46400,[14.64521733]
46450,[15.14368793]
46500,[16.306786]
46550,[11.98670745]
46600,[19.46376647]
46650,[15.97447226]
46700,[15.14368793]
46750,[15.30984479]
46800,[18.96529587]
46850,[15.8083154]
46900,[15.30984479]
46950,[14.97753106]
47000,[14.97753106]
47050,[20.60805861]
47100,[16.97141347]
47150,[17.3037272]
47200,[14.14674672]
47250,[16.8052566]
47300,[21.73626374]
47350,[16.14062913]
47400,[16.63909973]
47450,[16.306786]
47500,[15.97447226]
47550,[16.47294286]
47600,[15.64215853]
47650,[15.97447226]
47700,[14.14674672]
47750,[19.79608021]
47800,[15.47600166]
47850,[15.47600166]
47900,[15.30984479]
47950,[16.97141347]
48000,[20.76923077]
48050,[15.64215853]
48100,[15.64215853]
48150,[17.46988407]
48200,[17.8021978]
48250,[13.14980552]
48300,[16.97141347]
48350,[16.47294286]
48400,[16.8052566]
48450,[20.76923077]
48500,[14.97753106]
48550,[17.8021978]
48600,[15.14368793]
48650,[16.97141347]
48700,[21.57509158]
48750,[15.97447226]
48800,[15.14368793]
48850,[16.306786]
48900,[17.8021978]
48950,[14.31290359]
49000,[15.8083154]
49050,[16.8052566]
49100,[17.63604094]
49150,[19.79608021]
49200,[13.31596239]
49250,[16.8052566]
49300,[17.13757033]
49350,[16.306786]
49400,[17.3037272]
49450,[16.14062913]
49500,[16.8052566]
49550,[15.47600166]
49600,[19.13145274]
49650,[18.3006684]
49700,[16.14062913]
49750,[14.81137419]
49800,[16.8052566]
49850,[18.96529587]
49900,[10.65745251]
49950,[16.306786]
50000,[16.306786]
50050,[16.8052566]
50100,[17.8021978]
50150,[16.8052566]
50200,[15.47600166]
50250,[16.306786]
50300,[16.8052566]
50350,[17.8021978]
50400,[16.63909973]
50450,[15.8083154]
50500,[15.97447226]
50550,[18.79913901]
50600,[10.98976625]
50650,[15.64215853]
50700,[15.14368793]
50750,[16.8052566]
50800,[12.31902119]
50850,[11.32207998]
50900,[14.81137419]
50950,[15.64215853]
51000,[15.8083154]
51050,[11.65439372]
51100,[16.63909973]
51150,[16.14062913]
51200,[14.14674672]
51250,[15.8083154]
51300,[12.15286432]
51350,[15.47600166]
51400,[15.47600166]
51450,[15.47600166]
51500,[12.15286432]
51550,[12.98364865]
51600,[14.97753106]
51650,[15.8083154]
51700,[15.8083154]
51750,[12.48517805]
51800,[19.62992334]
51850,[16.14062913]
51900,[14.64521733]
51950,[15.14368793]
52000,[15.14368793]
52050,[15.97447226]
52100,[15.47600166]
52150,[15.14368793]
52200,[14.31290359]
52250,[14.97753106]
52300,[16.14062913]
52350,[14.81137419]
52400,[14.47906046]
52450,[14.31290359]
52500,[17.13757033]
52550,[15.8083154]
52600,[15.64215853]
52650,[16.306786]
52700,[11.82055058]
52750,[15.64215853]
52800,[15.64215853]
52850,[14.97753106]
52900,[14.81137419]
52950,[17.63604094]
53000,[14.97753106]
53050,[15.97447226]
53100,[15.97447226]
53150,[15.64215853]
53200,[20.76923077]
53250,[16.14062913]
53300,[14.81137419]
53350,[16.63909973]
53400,[14.97753106]
53450,[18.46682527]
53500,[16.306786]
53550,[16.14062913]
53600,[16.14062913]
53650,[21.25274725]
53700,[15.14368793]
53750,[14.97753106]
53800,[14.97753106]
53850,[16.97141347]
53900,[21.57509158]
53950,[15.97447226]
54000,[16.14062913]
54050,[16.306786]
54100,[18.13451154]
54150,[20.76923077]
54200,[15.8083154]
54250,[15.47600166]
54300,[16.8052566]
54350,[19.96223708]
54400,[12.15286432]
54450,[16.14062913]
