timeLog,thermoLog
19900,[10.82360938]
19950,[15.8083154]
20000,[15.8083154]
20050,[16.14062913]
20100,[19.29760961]
20150,[15.64215853]
20200,[15.64215853]
20250,[17.3037272]
20300,[16.47294286]
20350,[15.47600166]
20400,[19.62992334]
20450,[15.8083154]
20500,[14.97753106]
20550,[16.47294286]
20600,[19.13145274]
20650,[16.8052566]
20700,[15.8083154]
20750,[16.14062913]
20800,[15.47600166]
20850,[20.44688645]
20900,[16.47294286]
20950,[16.97141347]
21000,[16.47294286]
21050,[16.97141347]
21100,[12.98364865]
21150,[16.306786]
21200,[15.8083154]
21250,[15.64215853]
21300,[14.31290359]
21350,[21.41391941]
21400,[15.8083154]
21450,[15.8083154]
21500,[15.14368793]
21550,[15.30984479]
21600,[10.82360938]
21650,[15.8083154]
21700,[15.64215853]
21750,[14.97753106]
21800,[12.81749179]
21850,[15.8083154]
21900,[15.64215853]
21950,[16.47294286]
22000,[18.13451154]
22050,[13.31596239]
22100,[15.14368793]
22150,[16.63909973]
22200,[17.63604094]
22250,[13.81443299]
22300,[21.73626374]
22350,[15.14368793]
22400,[16.306786]
22450,[16.63909973]
22500,[14.97753106]
22550,[11.32207998]
22600,[17.13757033]
22650,[15.47600166]
22700,[16.8052566]
22750,[15.47600166]
22800,[19.13145274]
22850,[16.14062913]
22900,[15.97447226]
22950,[16.14062913]
23000,[15.47600166]
23050,[16.47294286]
23100,[16.97141347]
23150,[16.14062913]
23200,[15.14368793]
23250,[14.97753106]
23300,[15.8083154]
23350,[16.14062913]
23400,[16.47294286]
23450,[18.13451154]
23500,[10.32513878]
23550,[16.8052566]
23600,[16.14062913]
23650,[16.14062913]
23700,[15.14368793]
23750,[21.25274725]
23800,[16.8052566]
23850,[15.14368793]
23900,[14.47906046]
23950,[18.13451154]
24000,[14.31290359]
24050,[15.47600166]
24100,[16.306786]
24150,[16.14062913]
24200,[13.81443299]
24250,[15.47600166]
24300,[15.14368793]
24350,[16.8052566]
24400,[18.13451154]
24450,[15.30984479]
24500,[16.47294286]
24550,[16.8052566]
24600,[16.8052566]
24650,[13.81443299]
24700,[22.05860806]
24750,[16.306786]
24800,[16.47294286]
24850,[16.97141347]
24900,[14.47906046]
24950,[10.32513878]
25000,[15.47600166]
25050,[15.97447226]
25100,[17.8021978]
25150,[20.76923077]
25200,[17.46988407]
25250,[16.306786]
25300,[16.47294286]
25350,[16.306786]
25400,[11.48823685]
25450,[15.47600166]
25500,[15.64215853]
25550,[16.97141347]
25600,[15.47600166]
