timeLog,thermoLog
19249,[13.81443299]
19299,[12.81749179]
19349,[11.98670745]
19399,[9.16204071]
19449,[11.98670745]
19499,[14.31290359]
19549,[13.64827612]
19599,[15.47600166]
19649,[10.15898191]
19699,[12.48517805]
19749,[12.81749179]
19799,[13.31596239]
19849,[10.65745251]
19899,[17.13757033]
19949,[12.81749179]
19999,[13.98058986]
20049,[13.48211926]
20099,[9.66051131]
20149,[13.14980552]
20199,[12.81749179]
20249,[13.48211926]
20299,[16.14062913]
20349,[12.98364865]
20399,[13.14980552]
20449,[12.98364865]
20499,[12.31902119]
20549,[13.81443299]
20599,[12.98364865]
20649,[12.15286432]
20699,[12.81749179]
20749,[13.98058986]
20799,[10.49129565]
20849,[12.15286432]
20899,[14.14674672]
20949,[15.64215853]
20999,[14.97753106]
21049,[11.82055058]
21099,[13.48211926]
21149,[12.15286432]
21199,[13.64827612]
21249,[11.48823685]
21299,[13.48211926]
21349,[11.82055058]
21399,[13.64827612]
21449,[13.98058986]
21499,[13.64827612]
21549,[13.64827612]
21599,[13.31596239]
21649,[13.64827612]
21699,[12.15286432]
21749,[13.14980552]
21799,[12.81749179]
21849,[13.48211926]
21899,[12.48517805]
21949,[7.99894264]
21999,[13.14980552]
22049,[13.14980552]
22099,[14.47906046]
22149,[15.97447226]
22199,[9.49435444]
22249,[12.81749179]
22299,[13.98058986]
22349,[12.15286432]
22399,[16.14062913]
22449,[12.98364865]
22499,[12.81749179]
22549,[12.98364865]
22599,[10.98976625]
22649,[8.82972697]
22699,[13.14980552]
22749,[14.14674672]
22799,[12.98364865]
22849,[10.65745251]
22899,[8.16509951]
22949,[12.81749179]
22999,[13.48211926]
23049,[11.98670745]
23099,[15.97447226]
23149,[13.14980552]
23199,[13.14980552]
23249,[12.31902119]
23299,[9.49435444]
23349,[11.98670745]
23399,[13.81443299]
23449,[13.14980552]
23499,[13.14980552]
23549,[12.98364865]
23599,[13.64827612]
23649,[13.81443299]
23699,[13.48211926]
23749,[13.98058986]
23799,[17.13757033]
23849,[13.48211926]
23899,[12.98364865]
23949,[11.98670745]
23999,[12.81749179]
24049,[14.81137419]
24099,[12.98364865]
24149,[12.81749179]
24199,[12.81749179]
24249,[10.15898191]
24299,[13.31596239]
24349,[13.31596239]
24399,[13.64827612]
24449,[14.64521733]
24499,[12.81749179]
24549,[12.81749179]
24599,[13.14980552]
24649,[12.98364865]
24699,[10.15898191]
24749,[14.14674672]
24799,[12.31902119]
24849,[12.15286432]
24899,[14.47906046]
24949,[15.30984479]
24999,[13.81443299]
25049,[12.98364865]
25099,[11.48823685]
25149,[13.48211926]
25199,[15.47600166]
25249,[12.81749179]
25299,[11.82055058]
25349,[12.31902119]
25399,[10.65745251]
25449,[12.81749179]
25499,[12.98364865]
25549,[14.31290359]
25599,[14.14674672]
25649,[14.14674672]
25699,[13.31596239]
25749,[12.48517805]
25799,[12.15286432]
25849,[11.82055058]
25899,[15.97447226]
25949,[12.98364865]
25999,[13.48211926]
26049,[12.81749179]
26099,[13.31596239]
26149,[13.48211926]
26199,[12.98364865]
26249,[13.64827612]
26299,[14.31290359]
26349,[15.30984479]
26399,[13.64827612]
26449,[13.48211926]
26499,[11.32207998]
26549,[10.49129565]
26599,[13.48211926]
26649,[12.48517805]
26699,[13.81443299]
26749,[15.97447226]
26799,[13.31596239]
26849,[13.48211926]
26899,[13.31596239]
26949,[15.47600166]
26999,[13.14980552]
27049,[15.8083154]
27099,[13.48211926]
27149,[12.31902119]
27199,[13.14980552]
27249,[9.99282504]
27299,[13.31596239]
27349,[12.98364865]
27399,[13.31596239]
27449,[15.14368793]
27499,[15.64215853]
27549,[13.14980552]
27599,[14.14674672]
27649,[13.48211926]
27699,[13.14980552]
27749,[14.14674672]
27799,[11.98670745]
27849,[12.81749179]
27899,[11.48823685]
27949,[8.16509951]
27999,[13.14980552]
28049,[13.14980552]
28099,[14.47906046]
28149,[16.47294286]
28199,[11.48823685]
28249,[13.48211926]
28299,[13.31596239]
28349,[12.81749179]
28399,[14.14674672]
28449,[13.64827612]
28499,[12.31902119]
28549,[13.64827612]
28599,[11.48823685]
28649,[12.81749179]
28699,[13.98058986]
28749,[13.48211926]
28799,[14.47906046]
28849,[9.99282504]
28899,[13.31596239]
28949,[12.31902119]
28999,[13.48211926]
29049,[11.65439372]
29099,[10.32513878]
29149,[13.31596239]
29199,[13.48211926]
29249,[12.98364865]
29299,[14.64521733]
29349,[12.48517805]
29399,[12.48517805]
29449,[13.14980552]
29499,[13.48211926]
29549,[12.98364865]
29599,[12.48517805]
29649,[12.98364865]
29699,[11.82055058]
29749,[12.31902119]
29799,[8.33125637]
29849,[13.14980552]
29899,[12.15286432]
29949,[13.48211926]
29999,[15.64215853]
30049,[13.81443299]
30099,[12.98364865]
30149,[12.31902119]
30199,[11.82055058]
30249,[11.15592311]
30299,[13.31596239]
30349,[12.48517805]
30399,[12.98364865]
30449,[13.48211926]
30499,[8.49741324]
30549,[13.48211926]
30599,[13.14980552]
30649,[13.81443299]
30699,[15.47600166]
30749,[12.98364865]
30799,[12.98364865]
30849,[13.31596239]
30899,[10.32513878]
30949,[8.99588384]
